text,label
"""
I agree. Some of the speculations need to be trimmed down and attributed. I'm removing the second section on Moore's law, as it seems especially speculative (I've no idea where those numbers are from). Moore's law itself is too significant to cut out entirely, but I'll try to ground it more in reality. I'll look for some sources for the bits in the """"Singularity technologies"""" heading. As for the article being """"uncritical"""", I'm just not seeing it. There's decent-sized section of attributed criticisms. —  03:16, 23 Nov 2004 (UTC)""",0.0
"_____________________________________________________________________________

How do we come to a consensus when you don't say anything here and I have shown that you have misquoted a reference?

So you going to lock me out of the article again?",0.0
"""

 York Minster Stained Glass 

Hi, Keilana, what a coincidence, I obviously know you from around WP:AN/WP:ANI. I have been planning this article for a little while but got bogged down in an RfA(!). I have a location plan you can see  (top row, right hand) and intend to write generally about the main windows since they are well-documented. I have my own photos but if yours are already on Commons it would make sense to re-use those. Maybe I'll make a start this coming week. Regards, '''''' (Talk) """,0.0
"fuck  

you son of a bitch your sıde make us creasy fuck you and your sıde",1.0
"""
There are no personal attacks. Just me pointing out that you are a really lousy judger of reliable sources. If you think that a source which claims Evanescence is gothic rock is reliable enough to put Evanescence in the List of gothic rock bands, then you really should not edit the page """"List of gothic rock bands"""". You obviously don't have any knowledge of the scene if you can not hear the DISTINCT stylistic differences between gothic rock and heavy metal. Also, you act like a pompous asshat. Stop that.   """,1.0
"You. 

You're such a sad person, the fact you FAILED RfA makes me LAUGH!
I hope you get raped & murdered and you rot in hell you CUNT!",1.0
"Sleazebag 

Jimbo, you are a sleazebag. Please go away.",1.0
"""

==Hey Travis deleting shit isn't something to be proud of.  You seem to be so proud to be part of some group called """"WikiProject Wikipedians for Decency"""" but you sure like to determine what is deleted.  Get rid of that faggoty mustache.""",1.0
I believe someone else was responsible for citing Talbot as reliance for the 50 year polity of the Musunuri Nayaks. I merely checked old versions to see why such obvious facts were left out. An alternate citation can be provided to confirm if you find Talbot wanting here.,0.0
"""

 A barnstar for you! 
  The Barnstar of Diligence of stalking people  I just had a chance to see what you've done to the high-speed trading, and keeping i one sided to the finacial industry. greak work stalker bo   """,0.0
WIKIPEDIA SUCKS!! IT SHOULD BURN!!,1.0
"""

 While I respect the fact that you've obviously given this some thought, a few counterpoints: 1) Every single state in the union, with the possible exception of Rhode Island (mostly because it's so damn tiny), is a """"transitional"""" state with the features you mentioned. Examples: California includes ghettos, really rich gated comunities, hick towns (such as Watsonville, or virtually any city more than 100 miles from the coast), and the Bay Area. New York? Same deal, if you've ever been to upstate New York you'll see. And of course, the reverse is true too - a lot of Texas is really nice, progressive even. I've heard some less-than-terrible things about Birmingham, Alabama. Even Okla-dumbass-homa has some okay parts of Tulsa. So I honestly believe that you're about 180 degrees on this one - your statement, while eloquent, was somewhat meaningless, whereas History makes some valid points (the most valid of which is that if you (speaking in the generic, non-threatening second person) call me a """"southerner"""", I will tie you to the back of a pickup truck and drag you to your death while throwing beer cans out the window to hit you in your skull.  """,1.0
"Since this is MY user page, I can say what I want:

YOU GUYS ARE ALL A BUNCH OF MOTHERFUCKING ASS-EATERS AND I HOPE YOU ALL ROT IN HELL.",1.0
QQ Those are Timmy crynig eyes haha.,1.0
"I've tried to be as objective as possible, and treat the author in my head as someone who's first tongue is not English.  I think Davies is borderline notable, but the article is not.  I spent an hour googling Davies earlier today and found nothing except that he has translated a lot of stuff.  Well, I have done a lot of stuff in my life.  I'm even borderline notable in a small field, but nothing to warrant an article on me, especially one that precisley nothing links to like this one.  Frankly I hope the author just makes it notable.  I'll respond to him with gentlemanly politesse, but I can;t help him any further.",0.0
Don't be evasive.  I shall have to repeat myself.  How many people argued for its deletion?  Don't lock pages when you don't get your own way.  —,0.0
"Bitch 

Shit!!!

 go to hell!!!",1.0
"Prick 

Hey Ryan, Fuck you faggot, how do you like those apples bitch?",1.0
"ow! someone just blocked me! I don't think I can feel my ass!

YourCousin",1.0
""":: Issue has been resolved externally by the non-Wikipedia editor """"Apache"""". Thanks for having made the enquiry with Elen and for having been constructive in your approach.   

""",0.0
"Regarding AZ helping Ahmed Ressam get to Canada  my reading of his CSR Transcript is exactly the opposite.  He asked Ahmed Ressam if he could get him five (stolen?) Canadian passports, because he was tired of being a stateless person in Pakistan.

Regarding whether AZ ran the Khaldan camp  didn't he testify that he hadn't paid a visit to Khaldan for years?  I thought his testimony confirmed that he was part of the camp's management team.  But, if the camp had been a college I think his role(s) would be closest to that of the college registrar and placement officer.  A registrar confirms that applicants grades are in order, and officially informs them that they have been admitted.  AZ ran houses where he formed an assessment as to whether applicants were good candidates for training.  And, once they finished their training, he helped those who wanted to go fight in Chechnya or Israel to slip into those conflict zones.  He had helped grads slip into Bosnia, during the civil war there.  

I think it would have been more accurate to say Ibn al Shaykh al Libi ran the camp.  His location was a secret for four years.  He was found in a Libyan prinson in April, by human rights workers, who conducted an initial interview with him.  And a few weeks later the Libyans reported he committed suicide.  I really think it would serve public safety if we had heard his version  his pre-torture versions  of what the camp did.",0.0
"Citation #4. 

Why is that even there? The article has nothing to do with Alien Nation what so ever.",0.0
"Bias 
This article is biased towards Canadian football. 128.211.198.168",0.0
"However, I can be blocked too because I vandelize pages as well, because I'm a dumb faggot.",1.0
"Because I want to say this qoute:

STOP CALLING ME THAT NAME YOU PATHETIC EXUSE FOR A TRICERATOPS, WHY IN AFRICA OF RHINOCEROSES DO YOU THINK BRR IS ME. User:Puncharoo Read my page first",1.0
"I removed the content, after it was tagged as uncited by Mattisse. If every commonly known fact need a cite because some editor-en passent wants to nominate for FARC, then it appears we have a problem. I very much suspect Mattisse's motives here, but frankly, I am too tired of her to be bothered to explore them. Perhaps one of her probabtionary mentors, more interested in her than I, would care to deal with this.",0.0
"Take your sandbox huggle warnings 

And stick it up your asshole retard.",1.0
"""== A barnstar for you! ==

  The Real Life Barnstar lets us be the stars
   """,0.0
Who is Osama bin Laden? Sunni. Who is Mullah Omer? Sunni. Who are Al-Qaida? Sunnis. Who has the belief that apostasy is punishable by death? Sunnis. Who are you kidding?,1.0
GO SIT ON A LIVE GRENADE.,1.0
"fuck off 

don't fuck with me . fuck off",1.0
Hey gay wad with no life.....,1.0
""" - (unsigned)

Well then, (though I've not read it) I suspect Discover magazine is being silly. Rheumatic fever is one consequence of streptococcal pharyngitis. But another is renal failure causing nephrotic syndrome (and thus anasarca). So they can't really """"rule out"""" renal disease (nor can they with much legitimacy argue that Mozart """"probably"""" died of rheumatic fever because it was epidemic). Nor have they listed all the possible causes of anasarca. These """"retrospective"""" diagnoses are always rather tenuous, and should rarely be taken as proven. -  19:27, 5 Jul 2004 (UTC)""",0.0
"Especially you
Fuck you for fucking up wikipedia. You can rot in hell you piece of shit.",1.0
According to Wikipedia guidelines it is correct to use British English for this topic.,0.0
"""you are totally wrong the synonyms or terms of """"Kshatriya"""" and """"Andhra Kshatriya"""" was and is used for only """"Rajus"""" but not other castes of Andhra Pradesh acording to Anthropological Survey of India by Kumar Suresh Singh which can be seen above and also in his other books.Because """"Rajus"""" are kshatriyas and also called as """"Rachavaru"""" in telugu in Medeival Period.Thats why Krishna Rao used the word """"Rachavaru"""" and also he is not an ordinary man,B.V.Krishna Rao belongs to Andhra Historical Research society.According to Kumar Suresh Singh they are Kshatriyas who migrated from north india but not locals which is also supported by other anthropologers as the truth  is Aryans initially entered into Indian  Sub-continent and stayed in north india & north-east and then their castes i.e. Brahmins,Kshatriyas & Vaishyas gradully migrated and settled to south india.
 

No,""",0.0
DO YOU SPIT OR SWALLOW???????,1.0
"So, here is an example of the kind of bullying that Calton and his sexist 40YOV's don't want you to see. He just erased my comment, then his own. Calton, you've been ordered off my page. And don't you DARE erase and alter my talk page. You will be reported for this.",1.0
You arrogant administrator homosexual bastards fuck off,1.0
"I don't understand your use of English, please be more clear. Anything abusive or pornographic must have been added by a different user. I looked at the edit history and found nothing distressing, I only restored what was there before without adding anything that might distress you or anybody else. If restoring the relationship distresses you because you have a personal issue with the person who originally added it in which is distressing to you, I appolegies, but I insist that added no distressing content.

Also, please show me this consensus. It was not listed on the talk page and there was no link to it. Unless I have a link, I am afraid that I can take this as nothing but your words which I can take no other way than being words.",0.0
"""

 Just a reference note.... 

Joke edit...
might of have been the incorrect template, but saying """"BEWARE WIKI NAZIS"""" Is very inappropriate. AndrewrpTally-ho! 

It is? Oh, well, my apologies for bluntness. I wonder...what do you call a fraudulent encyclopedia (because it isn't really an encyclopedia), run by monstrous 'careerist' children who follow a fuehrer, all with ruthless efficiency? What do you call this horrendous admin abuse, gratuitous range-blocks, permanent bans, all because an admin doesn't like the editor? Hmmmm? Got a better term?76.195.93.15 (talk) 76.195.93.15  """,0.0
Reverting a link with spam is a double standard and makes you a hipocrite.,1.0
"Vandalism is when you come along and delete vaid, substantiated content because you want to. Adding valid, substantiated content is not vandalism shithead. Try to ban me all you like. You will have no luck. I'm right, you're wrong.",1.0
"""

 OOOOOOH i'm scared 

you wrote on my page.......

""""This is the only warning you will receive for your disruptive edits. If you vandalize Wikipedia again, as you did to User talk:Craftyminion, you will be blocked from editing. Crafty (talk) 

If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices. 
Retrieved from """"http://en.wikipedia.org/wiki/User_talk:75.1.48.21""""

First off, CRAFTYMINION and CRAFTY would obviously be the same person...YOU
Secondly, if you read what I said you would obviously know that I do not EDIT
WIKIPEDIA, therefore """"blocking"""" me (which is really the only power you have
in your life, probably and it makes you feel like you have a big dick)

COULDN'T MATTER LESS TO ME....I D-O N-O-T  G-I-V-E A S-H-I-T

If you are fucking retarded, you may need to read that again and again,
slowly

THIRD, YES I Use a shared IP address, it's my COLLEGE.
But no i dont want a """"user name""""

FOURTH, PLEASE STOP FUCKING LEAVING MESSAGES ON MY PAGE

GO OUT, BUY A WHORE, GET LAID FOR THE FIRST TIME EVER,
SMOKE A CIGARETTE, DRINK A BEER, SKYDIVE
AND FUCKING LIVE YOU NERDY LITTLE COCKSUCKING VIRGIN""",1.0
"""

I really don't know, because the GNU license says that anything we put on our user pages or articles can be copied; but it still pisses me off to know that he took everything on our user pages; our personal information, our userboxes, and even current events that happened to us. It's sick and it must stop.  (Talk)  """,1.0
"""

 retARdED 
i was wondering how long it would take your faggot ass to stalk me
finally after a few months you get it, well, i guess ill blank my user page and create a new account, since you have to be a little bitch
ive done so many constructive edits then an anon (which is probably you) runs through and reverts a deletion which is perfectly fine and not vandalism, you run to his rescue. go home, little girl. burgz33 is unblocked october 1st anyway, so ha!  """,1.0
"Did you just send me a user attack warning? Well go fuck your mother. This time, picture it... imagine your mother.

F.O.

YourCousin",1.0
"""::Now I've checked the death date too. 22nd January is Old Style as well. The exact date of Shah Jahan's death is not in his own chronicle (which I am translating), but in that of his successor """"Alamgir"""" Aurangzeb. In the Ma’āsir-i ‘Ālamgīrī, the author notes in the chapter on Aurangzeb's seventh year of reign, i.e. 1076 of the Hijra:

""""Early in the night of Monday the 26th Rajab, Shah Jahan succumbed to the disease and gave up the ghost.""""
Sāqī Musta‘idd Khān: Ma’āsir-i ‘Ālamgīrī, tr. Jadunath Sarkar, 2nd ed. Delhi 1986, p. 34.
26th Rajab 1076 AH gives 1st February 1666 AD New Style and 22nd January 1666 AD Old Style. 
Date calculations can be done easily with the Swiss Calendar Converter, 
Greetings,   

""",0.0
"I was able to post the above list so quickly because I already had it in a text file in my hard drive  I've been meaning to get around to updating the sound list for some time now. 
As far as generating interest  I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others.  
The sound list was featured on digg a while back - http://digg.com/music/Wikipedia_has_free_classical_music_downloads . It got 1600 diggs, which is IMO very impressive.",0.0
Come on block me you bitch,1.0
"Edit: In 1991, Canwest issued a successful initial public offering on the Toronto Stock Exchange, included multi voting shares 

If CNN had multi voting shares, would it not be an essential fact?",0.0
YOU ARE THE ONES WHO ARE THE BALL LICKERS,1.0
"RE:Knowledge Generation Bureau 

Why the fuck are you gay? what kinda faggot deletes information, regardless of how useful it is? I think people like you should be analy raped by satan's thorny cock for all eternity for trying to keep the masses ignorant, you elitest piece of shit. Trying to keep people from knowing stuff? I hope jimmy wales has you thrown in the bottom of river where you can drown while being attacked by pirrahnas.",1.0
If not please rad recommendation here,0.0
"Proposal to shut down WP Geographic Coordinates & ban coordinates on wikipedia articles
This means you.  (talk)",0.0
"""
 Thanks )  • You Da One """,0.0
""" A misery==
You have made my life a misery on Wikipedia, and now you're gonna pay for it you disgusting, ignorant and stupid bastard.   —Preceding unsigned comment added by 86.137.14.174   

=""",1.0
"""::: You are wrong. Although I was blocked on some occasions, I was never blocked for Sockpuppetry or Vandalism. It was because of disputes on multiple topics with various socks of user:Hkelkar & user:VandalPetrol, both of which are permabanned. I have never used any other account. If you are permitted to edit then you should get other accounts deleted which says you are indeffed.  No-Blast 

""",0.0
"Please refrain from adding nonsense to Wikipedia, as you did to Fisting. It is considered vandalism. If you would like to experiment, use the sandbox.   tlka",0.0
"""

I've fixed the De La Salle link - it showed up as a notification for me because the dab page is one I created.  But looking at the article raises the much bigger point: a navbox like that should not be part of the text of one article, but should be a template, added to the various appropriate articles. I see you created the navbox, so please sort this out. See WP:NAVBOX. Thanks. D """,0.0
"It wasn't Mkil, just someone sick of all your $h1T. And just for future reference learn how to write before you make edits to an encyclopedia, you make yourself look like a fool, because your illiterate. And SIGN your posts. You've been making harrassing edits for years and you even failed at that.  Such a simple thing as signing your posts and you still can't get it right.  I'll bet you were dropped on your head as a child weren't you?  No need to answer that your writing style gives it away.138.162.128.53",1.0
"Wow I just your pic 

WTF!!

Plastic Surgery isn't that expensive BITCH!",1.0
"""

 Rollback rights request 

Hello: I see you are listed as an admin. who is willing to consider and grant rollback rights. I would ask for that consideration at this time. I have 9,175 edits and have reviewer rights. I have written ten articles and helped two gain """"good article status"""". Please feel free to ask me any questions needed. Thank you for your time,   """,0.0
"""

 Holiday observances 

The citation for the sentence """"Many Messianic Jews do not observe the Christmas holiday and those who do observe do not keep a Christmas tree."""" is Jeremiah 10:2-5.

I don't know how to edit so would somebody please check this out, and if you concur, make the edit?

Thanks.

I signed up for a UserName in Wikipedia just to be able to add this comment.  We are Christians, not Jews, and we don't keep a Christmas tree either, for this reason.

Thanks.

CG""",0.0
"""

 WHAT....THE...FUCK.... 

WHAT THE FUCK DUDE? I CAN'T ADD MY OWN FUCKING GENRE TO A PAGE?!?!? Goddamnit!! I'm fed up with this shit, it's bad enough I have to leave """"Melodic Death Metal"""" on that page...but for me not being able to add the genre that that shitty band actually falls under is insane..I left a good source, fucking shit!!!

FUCKK!!!!!!!""",1.0
"her!

Poop, pee, toot, fart, gas, diareah!

Zoey is poop.  She stinks.

I want to marry you baby!  Call me!",1.0
fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck u bitches.fuck,1.0
"You act like you are constructive and you make sense; but I honestly think you are reverting changes just out of stubbornness. You are not being honest, nor you are being constructive. I think you guys have some sort of agenda that you are not being honest about.",0.0
"""
Almost got me too; I had to look it up to see if it was real. ...  talk """,0.0
Who died and made you boss!? HUh!,1.0
"yo 

what is your problem, motherfucker?",1.0
"Yeah, kiddies of today think that every pop music shit is gothic rock. It's the same crap like the quarrel about HIM and The 69 Eyes. They never played gothrock.",1.0
", 27 May 2011 (UTC)
No, I suppose you wouldn't.   22:55",0.0
"That could be an option, but I dont' see why that would be needed since they have stated an official motive of their organisation, which is equal righst for Sunnis, while stressing many times that they are not seperatist. Just because of some wiki editor not wanting that to be put into the article (for some reason) doesn't mean people should be deprived of sourced information.",0.0
"""

 An important message 

Block me. I can live with it.

The mess that's being made of Parker v District of Columbia is why Wikipedia can't rise above the level of a sophisticated Blog.

The """"Controversy"""" section doesn't belong there in the first place, and the fact that you and other non-experts are issuing """"warnings"""" indicates Wikipedia has become a sandbox for idiots.

Sorry I can't be more polite, but that's the long and short of it.

 

'""",0.0
"70.146.212.249 

Oh, don't tell me... (talk)",0.0
and Capital gains tax,0.0
"That is right and please here me out boss,",0.0
"Oh please, stop talking nonsense and deceiving the world. During my long, VERY LONG research I foung NO pictures, no reliable sources, not anything! 
Special gloves LOL. First those special space gloves never existed and second this is the first time I hear anything about such thing! IF YOU WANT TO TALK SH** ADD SOME SOURCES FIRST! I am sick of anti- Croatian propaganda! 
Add the links of the pictures (if they exist) into the discussion. If they are not uploaded, upload them (outside wikipedia) and post a link in here. Admins and moderators will decide if those pictures are too terrible to publish or not....but of course those pictures are from you GreaterSerbian imagination, aren't they.
Explain to me why all teh sources published here were judged unreliable? Because there aren't any reliable sources! The sources I see now are laughable and they are not proving anything! In fact, I am suprised that this article is still standing.
Yes, maybe I have complexes (Serbs like that word). 
Fact is, I do not hate normal Serbs, I hate only xenophobic Serbs spreading lies. And Wikipedia is full of them. 
Oh yeah, I forgot! YOU aren't Serbs,you are from UK or USA! You have Serbian IP's only to deceive racist people ;)))) (sarcasm)
Croat with complexes logging out.",1.0
"""
All of those statements need to be referenced.  Leaving an article unreferenced in every section opens the door for original research and the introduction for factually inaccurate information.  To point out one thing, I'll bring up Consolidated Appropriations Act, 2012.  First, it has a number of tags on it, the creation of articles that need to be tagged should be reason number 1 to remove the flag.  Second, the only reference/link provided on the article is this one while the information is from various subpages of that.  It appears that the entirety of the article is found at this deeper link.  It's possible that some came from this as well, I can't tell.  I'll also note that the style of the summary it was taken from was never meant to be encyclopedic, so the article is riddled with grammatical errors, mostly incomplete sentences.  On creation, the opening read """"Consolidated Appropriations Act, 2012 (H.R. 2055) is a bill passed to the 112th United States Congress""""  I've never heard this usage (to rather than by) and assume it is incorrect, another editor changed it, the lead is also missing an important determiner.  In any case, you can take a look at  Vesey """,0.0
", 26 October 2015 (UTC)

RESPONSE: I contribute entry with reference to COMELEC Official Publication. I have no conflict of Interest with COMELEC.  John Petalcorin
No, but you do have a conflict by editing an election article while participating in the election.  As stated below, Wikipedia is not for electioneering.   19:49",0.0
"-Aubrey's #1 fan

Wow guy, don't get so worked up, you might hit puberty too soon with all that rage! Get off my page",1.0
"You sodomites really know how to stick together....yech !!!! anyhow, tomorrow is another day. furthermore, i rotate ip addresses about every 2-3 days........Keep on Suckin'",1.0
| decline=Removing the threat from this page is not sufficient. Unblock will not be considered until you have unambiguously retracted the threat of legal action. This point is not open to debate.,0.0
"Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me, nigger cunt eat pussy bitch",1.0
"He's as big of a fool as Kunstler, although at least JKG knows when to quit.71.232.157.145",1.0
"""
Cheers, I wondered if you were doing it when I saw you make some edits. I'll see what I can do.   """,0.0
"Suck a Dick
Pussy Hoe Ass
Ya'll lame anyways
And how you know what somebody doing?
Get yo fake ass outta here bitch!!!",1.0
SITUSH THE CAT..PLEASE COME OUT..I WANA CHAT WITH YOU..I HAVE SO MANY QUESTIONS..LETS JUST HANG OUT SOMETIMES..HAVE SOME DRINKS AND TALK..I DONT KNOW IF YOU DRINK,0.0
"Congratulations! 

Congratulations, Jeraphine Gryphon, you have won the asshole of the year award! You have won this award by saying mean things about and to other people! In order to claim your award, you must call 1-800-Asshole(1-800-277-4653)! Once again, congratulations for your win! 142.163.76.125",1.0
"sabu is a violent piece of crap 

dis guy is so violent.he hits people with steel chairs,triple jump moonsaults ppl thru tables.he coud put som1 thru a burning table which could kill them.he was taughtby his uncle,and he is from bombay,india.
user:dark-hooded smoker",1.0
"""
 The """"no one complained"""" argument is a pretty poor one, Calvin. Don't be amongst those who use it. The quotation does not add to the understanding of how the song was produced. I certainly would raise it in a FAC. — · [ TALK ]  """,0.0
"""

Actually, direct quotes that aren't in quotation marks and aren't attributed are generally known as """"plagiarism"""" and/or """"copyright infringement."""" But the NYT material isn't the issue, as you well know. The material from the """"Jewish Action Taskforce"""" is the problem.  """,0.0
"No one is saying that the raids never happened because no legitimate sources exist – they are not included in the article because no legitimate sources can explain what the raiders claim are happened (that is, the racist mods, that other stuff). The article currently says that the hotel is often the victim to internet trolls. The fox article might be biased, but the current statement in the article isn't.",0.0
"is anti chilean and anti bolivian, wikipedia ban him now, he is a known pedofile",1.0
", more like gayfagonaplane",1.0
"You're an ass. That was not a clip of the real game.
-Jutras",1.0
"hi u suck  cause you deleted my page bye 

hhh",1.0
"No, really check the fucking diffs you trigger happy cunt",1.0
"""

 Re:happy Turkey Day!!!!! 

Thank you very much, and I wish you the same!  Porpoise """,0.0
"""
I can help you create an RFC, but you need to propose a neutrally-worded sentence saying what change you want to make. Do you want to add: 
""""Yemen was home of the Sabaeans (biblical Sheba), a trading state that flourished for over a thousand years"""". 
You can propose this in the RfC, but people who have commented so far are unlikely to support that. You would be hoping that the listing of the RfC would bring in more contributors who might agree with you. It sounds like the current contributors want everything to be extremely well-sourced to respected scholarship, and they don't want anything said beyond what is known for sure. E.g. they doubt that we know the exact location of the Sabaeans. You have been writing at excessive length and this discourages dialog.   """,0.0
"No, these links are VERY APPROPRIATE and they will stay.  They are not advertising anything.  I have already been through arbitration on this.  Mods who live in Charlotte AGREE!  You don't live in Charlotte, so PISS OFF!",1.0
"""

""""they should know immediately what it sounds like: it has highly-distorted guitars, shrieking vocals, etc"""" - but what defines black metal apart from other forms of music that ALSO use distortion and screaming? punk rock and indie may well have ideologies, but black metals different values are easily identifiable and unique. you all seem intent on giving black metal a disservice by simply labelling it as angry music. if you cared about the genre, you wouldnt. and LOL at thinking burzum has no ideology, if you are the kind of person that thinks that then you don't know enough to edit this article (the problem with 80% of wikipedia)

""""To someone who is a non-listener, the fact that black metal has an uncompromising ideology is rather useless as a description"""" - why? wouldn't they want to know? 

also nice to see the page locked. go listen to cradle of filth you complete tits, you're all untermensch 
""",0.0
Volunteer Marek is a well known POV pusher/edit warrior who has been involved in outed Russophobic cabals in the past and was blocked for a long period of time from editing eastern europe related articles. I don't understand why he's even allowed to edit these articles when he so clearly has not changed his habits.,0.0
because Wikipedia is poop-racist!99.99.167.130,1.0
"""

 Please do not vandalize pages, as you did with this edit to Martin Crewes. If you continue to do so, you will be blocked from editing.  — Toronto """,0.0
"Yes, I concur most wholeheartedly!! I know there was once a massive northerly-southerly seaway west of the Rockies but I forgot the name, and now I'm having trouble finding it again. Where's Geologic history of North America??",0.0
FUCK ALL YOU NUT LICKING MOTHERFUCKING FAGOT COCK SUCKING WHORES!  YOU ALL SUCK SHAPIROS COCK AND LICK HIS MOTHERS CUNT!,1.0
